date,restaurant_id,total_sales,customers,avg_order_value,dine_in_sales,takeout_sales,marketing_spend,promotions_active,staff_count,hours_open,royalty_income
2023-11-12,1,11525.51,393,29.33,7902.66,3622.85,390.87,0,20,14,691.53
2023-11-13,1,9731.75,316,30.8,7198.53,2533.22,284.09,0,19,13,583.9
2023-11-14,1,8832.91,241,36.65,6062.12,2770.79,453.73,0,18,10,529.97
2023-11-15,1,8584.85,259,33.15,6209.11,2375.74,419.17,0,20,13,515.09
2023-11-16,1,10357.94,258,40.15,6854.52,3503.42,382.88,0,16,14,621.48
2023-11-17,1,11353.36,374,30.36,8380.97,2972.39,242.37,1,18,14,681.2
2023-11-18,1,12389.65,325,38.12,9156.27,3233.38,85.73,0,20,12,743.38
2023-11-19,1,13209.51,334,39.55,9300.54,3908.97,369.61,0,19,10,792.57
2023-11-20,1,10095.44,293,34.46,6923.25,3172.19,272.4,0,18,13,605.73
2023-11-21,1,8869.53,233,38.07,6497.8,2371.73,95.29,0,20,12,532.17
2023-11-22,1,9203.33,268,34.34,6671.33,2532.0,343.02,0,16,14,552.2
2023-11-23,1,10148.14,321,31.61,6627.87,3520.27,382.68,0,17,11,608.89
2023-11-24,1,8556.1,227,37.69,5704.46,2851.64,344.88,0,16,12,513.37
2023-11-25,1,12383.97,383,32.33,8312.92,4071.05,64.94,0,20,14,743.04
2023-11-26,1,13440.3,334,40.24,9765.81,3674.49,404.8,0,20,11,806.42
2023-11-27,1,10220.49,364,28.08,6816.13,3404.36,225.39,0,19,14,613.23
2023-11-28,1,9284.63,222,41.82,6137.81,3146.82,240.15,0,16,11,557.08
2023-11-29,1,11028.17,264,41.77,8079.28,2948.89,364.69,1,19,13,661.69
2023-11-30,1,11193.16,304,36.82,7871.79,3321.37,335.79,1,19,14,671.59
2023-12-01,1,8753.86,278,31.49,5700.87,3052.99,260.95,0,16,12,525.23
2023-12-02,1,11705.55,306,38.25,8309.55,3396.0,79.02,0,19,11,702.33
2023-12-03,1,12618.61,311,40.57,8435.96,4182.65,85.54,0,20,10,757.12
2023-12-04,1,9397.31,295,31.86,6849.85,2547.46,308.01,0,20,14,563.84
2023-12-05,1,9002.11,258,34.89,6515.34,2486.77,286.36,0,16,13,540.13
2023-12-06,1,8708.55,210,41.47,5682.45,3026.1,362.5,0,19,13,522.51
2023-12-07,1,8850.62,270,32.78,5898.78,2951.84,126.76,0,20,12,531.04
2023-12-08,1,10097.13,273,36.99,7246.13,2851.0,109.26,0,19,13,605.83
2023-12-09,1,12791.79,309,41.4,9083.0,3708.79,384.62,0,16,10,767.51
2023-12-10,1,11275.17,309,36.49,8351.95,2923.22,157.49,0,17,10,676.51
2023-12-11,1,9504.18,258,36.84,6624.17,2880.01,251.36,0,19,10,570.25
2023-12-12,1,8613.81,306,28.15,5787.68,2826.13,66.52,0,19,10,516.83
2023-12-13,1,10141.26,281,36.09,7111.73,3029.53,182.07,0,16,10,608.48
2023-12-14,1,9153.75,232,39.46,6436.55,2717.2,445.94,0,16,14,549.23
2023-12-15,1,8698.2,253,34.38,6462.26,2235.94,124.34,0,19,12,521.89
2023-12-16,1,13458.93,354,38.02,9566.48,3892.45,189.22,0,20,11,807.54
2023-12-17,1,13248.98,358,37.01,8679.59,4569.39,165.92,1,16,13,794.94
2023-12-18,1,8840.77,264,33.49,6149.85,2690.92,216.07,0,18,13,530.45
2023-12-19,1,10349.95,307,33.71,7059.78,3290.17,387.43,0,17,14,621.0
2023-12-20,1,9321.35,256,36.41,6068.32,3253.03,336.24,0,16,10,559.28
2023-12-21,1,8960.08,242,37.03,6487.98,2472.1,288.5,0,18,11,537.6
2023-12-22,1,9443.22,293,32.23,6597.03,2846.19,309.74,0,17,14,566.59
2023-12-23,1,12621.32,384,32.87,9124.17,3497.15,343.53,0,19,14,757.28
2023-12-24,1,12304.49,328,37.51,8336.76,3967.73,187.84,0,17,13,738.27
2023-12-25,1,9380.55,273,34.36,6640.74,2739.81,391.71,0,18,11,562.83
2023-12-26,1,8698.3,259,33.58,6111.26,2587.04,280.26,0,19,14,521.9
2023-12-27,1,8734.7,225,38.82,6504.42,2230.28,202.9,0,17,13,524.08
2023-12-28,1,8664.57,259,33.45,6317.96,2346.61,318.19,0,16,14,519.87
2023-12-29,1,10273.54,284,36.17,7252.8,3020.74,97.37,0,16,14,616.41
2023-12-30,1,15382.74,433,35.53,10207.66,5175.08,94.69,1,18,12,922.96
2023-12-31,1,11317.38,293,38.63,7875.22,3442.16,180.16,0,20,11,679.04
2024-01-01,1,7878.13,243,32.42,5820.68,2057.45,321.32,0,19,10,472.69
2024-01-02,1,8904.76,266,33.48,6131.38,2773.38,203.17,1,19,14,534.29
2024-01-03,1,7302.45,205,35.62,5302.97,1999.48,425.14,0,18,12,438.15
2024-01-04,1,6879.49,223,30.85,4511.33,2368.16,204.1,0,19,14,412.77
2024-01-05,1,8100.85,224,36.16,5378.31,2722.54,249.82,1,17,12,486.05
2024-01-06,1,9933.13,259,38.35,6755.01,3178.12,196.62,0,17,12,595.99
2024-01-07,1,9208.14,322,28.6,6423.18,2784.96,294.36,0,18,12,552.49
2024-01-08,1,8540.48,212,40.29,5662.9,2877.58,405.73,1,19,14,512.43
2024-01-09,1,6915.27,171,40.44,5147.76,1767.51,116.96,0,18,11,414.92
2024-01-10,1,8921.55,246,36.27,6133.86,2787.69,178.6,1,16,12,535.29
2024-01-11,1,7233.88,200,36.17,5328.17,1905.71,491.33,0,17,13,434.03
2024-01-12,1,7630.95,211,36.17,5689.67,1941.28,140.21,0,16,13,457.86
2024-01-13,1,9689.33,301,32.19,6530.98,3158.35,190.35,0,18,12,581.36
2024-01-14,1,10317.48,331,31.17,7463.7,2853.78,393.17,0,20,12,619.05
2024-01-15,1,7294.59,197,37.03,5211.6,2082.99,418.91,0,16,12,437.68
2024-01-16,1,7921.59,281,28.19,5939.47,1982.12,354.57,0,16,12,475.3
2024-01-17,1,7745.31,201,38.53,5145.09,2600.22,389.04,0,20,13,464.72
2024-01-18,1,7649.18,191,40.05,5441.32,2207.86,89.87,0,16,11,458.95
2024-01-19,1,7130.82,211,33.8,4682.1,2448.72,206.97,0,18,13,427.85
2024-01-20,1,9821.66,349,28.14,6483.22,3338.44,441.02,0,17,10,589.3
2024-01-21,1,10007.97,264,37.91,6555.45,3452.52,82.81,0,20,13,600.48
2024-01-22,1,7129.17,222,32.11,4742.56,2386.61,169.78,0,20,14,427.75
2024-01-23,1,7346.51,236,31.13,4799.97,2546.54,146.58,0,18,10,440.79
2024-01-24,1,6823.4,179,38.12,5026.75,1796.65,254.28,0,19,13,409.4
2024-01-25,1,7318.54,212,34.52,4928.78,2389.76,186.44,0,19,14,439.11
2024-01-26,1,8367.67,276,30.32,6177.01,2190.66,420.7,1,18,10,502.06
2024-01-27,1,9125.39,325,28.08,6397.93,2727.46,71.08,0,16,11,547.52
2024-01-28,1,9171.72,222,41.31,6037.48,3134.24,468.9,0,16,10,550.3
2024-01-29,1,7385.11,184,40.14,5222.61,2162.5,458.24,0,18,14,443.11
2024-01-30,1,7113.93,173,41.12,5104.34,2009.59,102.21,0,17,14,426.84
2024-01-31,1,7489.04,197,38.02,4871.14,2617.9,125.13,0,20,12,449.34
2024-02-01,1,7978.16,206,38.73,5944.35,2033.81,366.14,0,16,14,478.69
2024-02-02,1,7496.59,178,42.12,4951.35,2545.24,274.36,0,19,10,449.8
2024-02-03,1,8755.18,237,36.94,6365.7,2389.48,51.3,0,16,14,525.31
2024-02-04,1,10109.08,253,39.96,6785.21,3323.87,345.81,0,18,10,606.54
2024-02-05,1,7679.28,269,28.55,5294.66,2384.62,468.86,0,19,11,460.76
2024-02-06,1,8004.42,278,28.79,5748.93,2255.49,260.67,0,16,13,480.27
2024-02-07,1,6644.64,177,37.54,4866.08,1778.56,401.91,0,20,13,398.68
2024-02-08,1,7590.69,241,31.5,5625.51,1965.18,427.22,0,16,13,455.44
2024-02-09,1,8454.25,259,32.64,6261.27,2192.98,170.0,1,20,12,507.25
2024-02-10,1,8644.39,257,33.64,6277.82,2366.57,254.71,0,16,13,518.66
2024-02-11,1,9568.33,246,38.9,6991.73,2576.6,104.09,1,20,10,574.1
2024-02-12,1,7351.95,223,32.97,5052.07,2299.88,50.61,0,18,14,441.12
2024-02-13,1,8023.15,201,39.92,5233.98,2789.17,454.35,0,16,10,481.39
2024-02-14,1,6901.24,229,30.14,5106.54,1794.7,369.56,0,20,11,414.07
2024-02-15,1,7294.19,252,28.95,5231.13,2063.06,311.99,0,16,14,437.65
2024-02-16,1,7557.2,204,37.05,5336.36,2220.84,399.62,0,16,12,453.43
2024-02-17,1,9768.16,240,40.7,7176.86,2591.3,191.82,0,18,12,586.09
2024-02-18,1,11894.62,392,30.34,8496.11,3398.51,414.44,1,19,13,713.68
2024-02-19,1,6698.0,177,37.84,4815.93,1882.07,468.77,0,19,13,401.88
2024-02-20,1,6676.69,197,33.89,4541.43,2135.26,392.49,0,20,11,400.6
2024-02-21,1,6725.53,211,31.87,4914.32,1811.21,256.85,0,17,14,403.53
2024-02-22,1,7440.34,185,40.22,5194.35,2245.99,453.95,0,19,10,446.42
2024-02-23,1,8081.32,228,35.44,5569.53,2511.79,346.6,0,16,13,484.88
2024-02-24,1,11955.92,286,41.8,8452.29,3503.63,166.79,1,16,11,717.36
2024-02-25,1,8749.15,238,36.76,6545.39,2203.76,135.55,0,18,14,524.95
2024-02-26,1,9600.73,271,35.43,7178.76,2421.97,390.79,1,20,11,576.04
2024-02-27,1,7684.97,244,31.5,5487.54,2197.43,349.97,0,18,13,461.1
2024-02-28,1,7766.12,221,35.14,5057.38,2708.74,54.07,0,20,13,465.97
2024-02-29,1,8496.17,273,31.12,5795.81,2700.36,431.62,1,18,14,509.77
2024-03-01,1,8030.73,198,40.56,5220.33,2810.4,455.62,0,18,11,481.84
2024-03-02,1,12377.61,372,33.27,8531.22,3846.39,389.42,1,18,12,742.66
2024-03-03,1,11982.12,307,39.03,8089.13,3892.99,303.83,1,18,11,718.93
2024-03-04,1,7772.74,253,30.72,5766.0,2006.74,95.81,0,17,12,466.36
2024-03-05,1,7444.93,261,28.52,4969.66,2475.27,440.05,0,20,10,446.7
2024-03-06,1,9381.11,259,36.22,6582.44,2798.67,391.45,1,18,14,562.87
2024-03-07,1,8853.65,214,41.37,6545.11,2308.54,238.75,0,19,11,531.22
2024-03-08,1,8282.67,268,30.91,5595.2,2687.47,183.06,0,19,10,496.96
2024-03-09,1,10238.92,253,40.47,7126.29,3112.63,92.77,0,18,14,614.34
2024-03-10,1,11264.81,342,32.94,8251.23,3013.58,282.05,0,16,14,675.89
2024-03-11,1,8095.11,283,28.6,5365.33,2729.78,394.5,0,16,14,485.71
2024-03-12,1,8257.81,287,28.77,6171.13,2086.68,151.76,0,20,14,495.47
2024-03-13,1,8853.09,308,28.74,5923.71,2929.38,189.54,0,18,13,531.19
2024-03-14,1,8799.66,259,33.98,5986.35,2813.31,196.38,0,16,12,527.98
2024-03-15,1,7612.6,232,32.81,5709.1,1903.5,232.59,0,20,14,456.76
2024-03-16,1,10446.24,309,33.81,7577.52,2868.72,59.3,0,17,10,626.77
2024-03-17,1,10980.22,316,34.75,7534.31,3445.91,477.14,0,16,12,658.81
2024-03-18,1,7582.74,215,35.27,5314.66,2268.08,216.18,0,16,11,454.96
2024-03-19,1,8593.63,249,34.51,6377.33,2216.3,362.57,0,20,10,515.62
2024-03-20,1,8749.45,284,30.81,5989.3,2760.15,201.02,0,19,14,524.97
2024-03-21,1,8577.77,224,38.29,6057.68,2520.09,476.19,0,16,10,514.67
2024-03-22,1,7692.89,197,39.05,5565.38,2127.51,222.96,0,18,12,461.57
2024-03-23,1,9678.87,255,37.96,7230.36,2448.51,246.95,0,19,12,580.73
2024-03-24,1,11173.24,314,35.58,7866.78,3306.46,243.32,0,20,12,670.39
2024-03-25,1,7627.16,183,41.68,5502.55,2124.61,478.61,0,18,12,457.63
2024-03-26,1,7693.82,237,32.46,5224.14,2469.68,442.14,0,18,10,461.63
2024-03-27,1,7850.43,213,36.86,5551.62,2298.81,424.77,0,18,12,471.03
2024-03-28,1,8553.28,297,28.8,6029.09,2524.19,179.43,0,18,14,513.2
2024-03-29,1,8468.98,259,32.7,6125.36,2343.62,232.04,0,18,10,508.14
2024-03-30,1,10607.97,282,37.62,7247.85,3360.12,75.46,0,19,10,636.48
2024-03-31,1,11125.09,301,36.96,7452.69,3672.4,238.25,0,20,13,667.51
2024-04-01,1,7906.53,232,34.08,5914.38,1992.15,80.38,0,20,11,474.39
2024-04-02,1,9059.0,306,29.6,6253.97,2805.03,382.05,0,17,13,543.54
2024-04-03,1,8028.17,239,33.59,5430.48,2597.69,142.4,0,16,12,481.69
2024-04-04,1,7933.02,213,37.24,5924.81,2008.21,321.64,0,18,14,475.98
2024-04-05,1,9045.69,239,37.85,6294.01,2751.68,91.44,1,17,14,542.74
2024-04-06,1,11780.43,373,31.58,8453.67,3326.76,367.98,0,16,12,706.83
2024-04-07,1,10992.29,273,40.26,8185.67,2806.62,97.66,0,17,14,659.54
2024-04-08,1,10482.95,339,30.92,7429.88,3053.07,365.51,1,16,14,628.98
2024-04-09,1,7494.83,207,36.21,5061.33,2433.5,252.61,0,16,11,449.69
2024-04-10,1,8866.21,289,30.68,6359.25,2506.96,489.65,0,16,11,531.97
2024-04-11,1,8194.48,279,29.37,5939.67,2254.81,461.55,0,19,13,491.67
2024-04-12,1,8678.86,308,28.18,6152.84,2526.02,325.98,0,16,10,520.73
2024-04-13,1,11266.02,384,29.34,7547.41,3718.61,444.86,0,19,10,675.96
2024-04-14,1,10311.77,327,31.53,6767.13,3544.64,256.52,0,18,11,618.71
2024-04-15,1,8473.68,255,33.23,5790.1,2683.58,448.23,0,18,13,508.42
2024-04-16,1,9027.77,246,36.7,6538.71,2489.06,382.06,1,18,11,541.67
2024-04-17,1,7832.65,199,39.36,5352.53,2480.12,439.34,0,16,14,469.96
2024-04-18,1,8802.86,256,34.39,6276.66,2526.2,161.77,0,19,11,528.17
2024-04-19,1,8385.53,279,30.06,6108.01,2277.52,238.73,0,18,11,503.13
2024-04-20,1,10398.11,296,35.13,6817.18,3580.93,270.99,0,19,13,623.89
2024-04-21,1,11405.56,338,33.74,8160.88,3244.68,167.11,0,20,14,684.33
2024-04-22,1,7811.54,209,37.38,5766.24,2045.3,416.36,0,19,12,468.69
2024-04-23,1,7986.83,246,32.47,5391.08,2595.75,281.75,0,16,14,479.21
2024-04-24,1,7634.93,189,40.4,5594.97,2039.96,147.23,0,20,13,458.1
2024-04-25,1,8132.93,255,31.89,5474.91,2658.02,193.37,0,20,10,487.98
2024-04-26,1,8895.8,270,32.95,6246.27,2649.53,407.52,0,16,13,533.75
2024-04-27,1,11393.63,333,34.22,8101.49,3292.14,122.16,0,20,14,683.62
2024-04-28,1,10607.96,304,34.89,7350.9,3257.06,383.28,0,20,11,636.48
2024-04-29,1,8838.85,274,32.26,6223.76,2615.09,205.35,0,18,11,530.33
2024-04-30,1,7725.29,209,36.96,5471.16,2254.13,103.29,0,17,13,463.52
2024-05-01,1,7803.86,248,31.47,5281.34,2522.52,201.05,0,19,12,468.23
2024-05-02,1,8222.72,241,34.12,5789.54,2433.18,363.39,0,17,10,493.36
2024-05-03,1,8077.85,226,35.74,5715.41,2362.44,59.96,0,20,10,484.67
2024-05-04,1,11822.44,346,34.17,8843.7,2978.74,280.53,0,20,14,709.35
2024-05-05,1,11273.01,290,38.87,8400.02,2872.99,399.42,0,16,12,676.38
2024-05-06,1,8331.68,232,35.91,5939.18,2392.5,359.88,0,19,10,499.9
2024-05-07,1,8708.14,225,38.7,6065.27,2642.87,443.38,0,16,12,522.49
2024-05-08,1,8020.9,226,35.49,5623.1,2397.8,419.27,0,16,14,481.25
2024-05-09,1,7567.29,224,33.78,5408.93,2158.36,56.98,0,17,13,454.04
2024-05-10,1,8793.7,220,39.97,6195.68,2598.02,491.77,0,17,11,527.62
2024-05-11,1,11972.47,383,31.26,8910.57,3061.9,69.28,0,18,12,718.35
2024-05-12,1,11409.23,312,36.57,8222.21,3187.02,218.52,0,19,13,684.55
2024-05-13,1,8142.48,198,41.12,5601.4,2541.08,424.12,0,16,10,488.55
2024-05-14,1,8908.58,229,38.9,6279.14,2629.44,79.91,0,16,11,534.51
2024-05-15,1,8435.4,256,32.95,6054.49,2380.91,391.33,0,18,14,506.12
2024-05-16,1,8761.16,262,33.44,6275.17,2485.99,206.13,0,20,11,525.67
2024-05-17,1,10075.96,271,37.18,7445.26,2630.7,310.46,1,17,13,604.56
2024-05-18,1,11404.0,358,31.85,7643.25,3760.75,191.22,0,20,12,684.24
2024-05-19,1,11740.74,307,38.24,8507.05,3233.69,301.07,0,17,11,704.44
2024-05-20,1,8319.53,242,34.38,6205.12,2114.41,243.99,0,16,12,499.17
2024-05-21,1,9450.35,297,31.82,6323.16,3127.19,362.59,1,20,12,567.02
2024-05-22,1,8023.26,215,37.32,5868.97,2154.29,400.11,0,19,11,481.4
2024-05-23,1,8200.63,240,34.17,5355.95,2844.68,166.81,0,20,14,492.04
2024-05-24,1,8971.7,243,36.92,6601.48,2370.22,402.7,0,16,12,538.3
2024-05-25,1,11474.04,336,34.15,8223.18,3250.86,92.45,0,18,10,688.44
2024-05-26,1,10011.46,341,29.36,7507.49,2503.97,196.99,0,18,14,600.69
2024-05-27,1,9272.96,295,31.43,6064.84,3208.12,235.04,0,16,12,556.38
2024-05-28,1,8200.9,210,39.05,5794.9,2406.0,190.75,0,20,12,492.05
2024-05-29,1,7624.23,186,40.99,5494.14,2130.09,189.03,0,18,11,457.45
2024-05-30,1,8652.4,215,40.24,6131.9,2520.5,311.43,0,20,14,519.14
2024-05-31,1,8347.34,220,37.94,5750.67,2596.67,152.99,0,18,12,500.84
2024-06-01,1,14403.17,465,30.97,10796.08,3607.09,491.5,1,19,10,864.19
2024-06-02,1,13744.91,392,35.06,10238.86,3506.05,424.77,0,18,11,824.69
2024-06-03,1,10547.57,286,36.88,6913.29,3634.28,339.92,0,16,10,632.85
2024-06-04,1,9830.76,255,38.55,7186.54,2644.22,236.22,0,19,11,589.85
2024-06-05,1,10383.98,341,30.45,6769.47,3614.51,400.6,0,18,12,623.04
2024-06-06,1,9643.01,256,37.67,7145.68,2497.33,337.56,0,17,14,578.58
2024-06-07,1,9875.41,309,31.96,7328.85,2546.56,312.44,0,19,12,592.52
2024-06-08,1,11472.98,338,33.94,7554.46,3918.52,323.08,0,19,12,688.38
2024-06-09,1,13581.95,336,40.42,9095.36,4486.59,381.84,0,16,12,814.92
2024-06-10,1,9190.72,243,37.82,6528.2,2662.52,328.55,0,20,13,551.44
2024-06-11,1,9621.0,286,33.64,6897.59,2723.41,451.35,0,20,12,577.26
2024-06-12,1,10314.52,304,33.93,6877.84,3436.68,263.73,0,17,11,618.87
2024-06-13,1,9633.33,271,35.55,7210.84,2422.49,124.71,0,19,12,578.0
2024-06-14,1,9365.13,299,31.32,6208.78,3156.35,165.41,0,16,13,561.91
2024-06-15,1,11577.75,374,30.96,8462.2,3115.55,116.11,0,17,12,694.66
2024-06-16,1,13463.13,449,29.98,9532.84,3930.29,277.48,0,18,13,807.79
2024-06-17,1,9742.5,334,29.17,6780.37,2962.13,187.91,0,16,11,584.55
2024-06-18,1,9503.38,309,30.76,6507.02,2996.36,296.26,0,19,10,570.2
2024-06-19,1,9408.91,264,35.64,6906.24,2502.67,495.25,0,16,13,564.53
2024-06-20,1,9820.42,283,34.7,7027.55,2792.87,301.81,0,18,13,589.23
2024-06-21,1,10482.84,311,33.71,7157.93,3324.91,254.3,0,16,14,628.97
2024-06-22,1,13525.51,384,35.22,9787.38,3738.13,280.8,0,19,13,811.53
2024-06-23,1,12396.03,332,37.34,8232.48,4163.55,306.89,0,19,14,743.76
2024-06-24,1,9238.1,302,30.59,6767.57,2470.53,178.57,0,20,10,554.29
2024-06-25,1,9307.9,226,41.19,6882.25,2425.65,201.87,0,18,14,558.47
2024-06-26,1,9158.79,244,37.54,6155.17,3003.62,148.19,0,17,13,549.53
2024-06-27,1,9334.5,333,28.03,6880.15,2454.35,406.67,0,19,13,560.07
2024-06-28,1,9119.58,264,34.54,6248.02,2871.56,92.2,0,17,11,547.17
2024-06-29,1,15559.89,380,40.95,11336.64,4223.25,315.48,1,20,10,933.59
2024-06-30,1,13266.92,362,36.65,9632.35,3634.57,280.81,0,20,11,796.02
2024-07-01,1,10454.09,343,30.48,6827.01,3627.08,142.0,0,16,12,627.25
2024-07-02,1,10620.54,302,35.17,7435.73,3184.81,72.61,0,19,10,637.23
2024-07-03,1,10658.94,254,41.96,7776.77,2882.17,389.18,0,16,13,639.54
2024-07-04,1,9058.09,248,36.52,6142.34,2915.75,128.07,0,16,12,543.49
2024-07-05,1,9612.2,249,38.6,6368.55,3243.65,397.75,0,17,14,576.73
2024-07-06,1,13631.81,332,41.06,9359.45,4272.36,193.12,0,20,12,817.91
2024-07-07,1,13483.37,431,31.28,9229.48,4253.89,63.55,0,18,11,809.0
2024-07-08,1,10685.9,336,31.8,7599.24,3086.66,355.32,0,19,11,641.15
2024-07-09,1,10033.11,285,35.2,6873.09,3160.02,460.82,0,19,11,601.99
2024-07-10,1,10190.86,286,35.63,6977.57,3213.29,246.04,0,18,11,611.45
2024-07-11,1,9139.25,282,32.41,6716.92,2422.33,90.05,0,16,13,548.36
2024-07-12,1,9595.69,234,41.01,6296.51,3299.18,91.56,0,19,14,575.74
2024-07-13,1,12808.86,407,31.47,8929.01,3879.85,347.86,0,17,13,768.53
2024-07-14,1,13008.7,319,40.78,9519.0,3489.7,390.67,0,16,12,780.52
2024-07-15,1,10178.77,301,33.82,7025.8,3152.97,448.06,0,19,13,610.73
2024-07-16,1,11581.32,364,31.82,7748.61,3832.71,133.08,1,17,14,694.88
2024-07-17,1,10515.68,354,29.71,7608.02,2907.66,289.15,0,20,11,630.94
2024-07-18,1,10055.67,295,34.09,6701.51,3354.16,102.46,0,20,10,603.34
2024-07-19,1,9312.49,330,28.22,6594.56,2717.93,97.63,0,18,12,558.75
2024-07-20,1,12989.78,315,41.24,8550.83,4438.95,164.27,0,20,11,779.39
2024-07-21,1,12745.98,429,29.71,9534.72,3211.26,146.61,0,16,12,764.76
2024-07-22,1,10350.91,363,28.51,7409.92,2940.99,289.53,0,19,11,621.05
2024-07-23,1,10372.65,289,35.89,6997.64,3375.01,240.6,0,16,11,622.36
2024-07-24,1,9583.93,333,28.78,6280.12,3303.81,361.41,0,20,10,575.04
2024-07-25,1,10042.15,304,33.03,7354.42,2687.73,419.31,0,18,14,602.53
2024-07-26,1,9215.84,320,28.8,6503.9,2711.94,120.22,0,16,14,552.95
2024-07-27,1,12146.4,364,33.37,8877.08,3269.32,420.63,0,18,14,728.78
2024-07-28,1,12361.51,301,41.07,8181.64,4179.87,470.19,0,16,10,741.69
2024-07-29,1,10767.11,332,32.43,7267.55,3499.56,344.37,0,17,11,646.03
2024-07-30,1,10752.77,269,39.97,7230.14,3522.63,157.61,0,18,12,645.17
2024-07-31,1,10291.05,277,37.15,6927.4,3363.65,356.61,0,17,13,617.46
2024-08-01,1,10132.84,304,33.33,6845.07,3287.77,97.64,0,19,14,607.97
2024-08-02,1,9989.3,313,31.91,6709.77,3279.53,179.6,0,18,13,599.36
2024-08-03,1,13578.43,385,35.27,9790.2,3788.23,93.08,1,18,10,814.71
2024-08-04,1,13765.03,479,28.74,9586.81,4178.22,220.83,0,20,10,825.9
2024-08-05,1,9113.0,281,32.43,5962.68,3150.32,401.43,0,19,11,546.78
2024-08-06,1,9225.28,232,39.76,6494.87,2730.41,430.1,0,19,13,553.52
2024-08-07,1,9931.43,291,34.13,6703.22,3228.21,296.36,0,16,14,595.89
2024-08-08,1,11997.26,334,35.92,8792.18,3205.08,370.78,1,19,13,719.84
2024-08-09,1,9362.34,234,40.01,6853.63,2508.71,248.26,0,16,13,561.74
2024-08-10,1,13230.62,385,34.37,9632.14,3598.48,498.93,0,19,10,793.84
2024-08-11,1,12420.93,403,30.82,8155.2,4265.73,449.2,0,20,13,745.26
2024-08-12,1,9781.85,323,30.28,6525.41,3256.44,238.17,0,16,11,586.91
2024-08-13,1,9122.23,272,33.54,6020.9,3101.33,57.47,0,18,13,547.33
2024-08-14,1,9110.61,291,31.31,6678.21,2432.4,476.71,0,16,11,546.64
2024-08-15,1,10347.8,362,28.59,7319.98,3027.82,226.8,1,20,12,620.87
2024-08-16,1,8986.03,230,39.07,6116.28,2869.75,68.12,0,19,13,539.16
2024-08-17,1,14178.77,398,35.63,9606.46,4572.31,369.25,0,19,13,850.73
2024-08-18,1,12083.33,388,31.14,8237.88,3845.45,166.72,0,20,11,725.0
2024-08-19,1,9869.55,301,32.79,7274.54,2595.01,87.59,0,17,14,592.17
2024-08-20,1,10489.08,274,38.28,7325.98,3163.1,362.21,0,19,12,629.34
2024-08-21,1,9394.16,292,32.17,6961.83,2432.33,296.34,0,16,13,563.65
2024-08-22,1,9231.5,303,30.47,6764.25,2467.25,313.18,0,18,11,553.89
2024-08-23,1,10264.5,324,31.68,7581.45,2683.05,453.06,0,19,10,615.87
2024-08-24,1,12750.52,406,31.41,9145.16,3605.36,421.73,0,16,13,765.03
2024-08-25,1,11804.1,317,37.24,8304.36,3499.74,86.91,0,19,14,708.25
2024-08-26,1,10898.55,310,35.16,7211.88,3686.67,126.08,1,18,10,653.91
2024-08-27,1,10270.54,245,41.92,7464.63,2805.91,245.46,0,17,11,616.23
2024-08-28,1,10328.77,295,35.01,7379.76,2949.01,60.59,0,18,10,619.73
2024-08-29,1,9200.31,252,36.51,6461.93,2738.38,164.11,0,16,10,552.02
2024-08-30,1,9394.28,253,37.13,6839.9,2554.38,406.16,0,17,13,563.66
2024-08-31,1,12036.82,288,41.79,8635.02,3401.8,431.1,0,19,12,722.21
2024-09-01,1,11530.06,316,36.49,8281.5,3248.56,308.91,0,19,13,691.8
2024-09-02,1,8231.28,218,37.76,5542.39,2688.89,331.4,0,16,11,493.88
2024-09-03,1,8972.86,289,31.05,5941.83,3031.03,365.62,0,18,10,538.37
2024-09-04,1,9928.29,294,33.77,6578.87,3349.42,62.53,1,17,10,595.7
2024-09-05,1,7893.31,214,36.88,5467.22,2426.09,296.67,0,18,11,473.6
2024-09-06,1,9530.61,332,28.71,7043.49,2487.12,309.6,0,20,14,571.84
2024-09-07,1,10408.56,285,36.52,7120.45,3288.11,462.77,0,19,13,624.51
2024-09-08,1,14058.4,335,41.97,9989.17,4069.23,188.55,1,20,13,843.5
2024-09-09,1,8869.33,281,31.56,6435.88,2433.45,86.75,0,20,13,532.16
2024-09-10,1,8080.46,236,34.24,5286.62,2793.84,358.08,0,16,14,484.83
2024-09-11,1,8082.35,271,29.82,5910.97,2171.38,465.91,0,19,11,484.94
2024-09-12,1,9424.86,254,37.11,6397.83,3027.03,184.45,0,18,10,565.49
2024-09-13,1,8428.97,235,35.87,5603.76,2825.21,91.44,0,20,12,505.74
2024-09-14,1,12270.45,343,35.77,8972.47,3297.98,222.82,0,17,14,736.23
2024-09-15,1,12480.09,359,34.76,8284.3,4195.79,86.47,1,18,14,748.81
2024-09-16,1,7987.61,197,40.55,5562.42,2425.19,194.01,0,20,10,479.26
2024-09-17,1,9051.89,241,37.56,6169.08,2882.81,109.94,0,18,13,543.11
2024-09-18,1,8890.21,235,37.83,6401.49,2488.72,389.06,0,19,12,533.41
2024-09-19,1,9158.79,249,36.78,6124.15,3034.64,61.56,0,19,13,549.53
2024-09-20,1,9277.79,296,31.34,6240.27,3037.52,297.97,0,17,12,556.67
2024-09-21,1,11584.47,325,35.64,7629.57,3954.9,75.66,0,18,13,695.07
2024-09-22,1,10405.85,362,28.75,7071.47,3334.38,469.65,0,17,12,624.35
